Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0],u_harness/w_rd_dbg_actual[63:0],u_harness/w_rd_dbg_expected[63:0],u_harness/w_rd_dbg_mismatch,u_harness/w_rd_dbg_valid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
155,155,0,0000000,00,3,3,3,cf1139c308546897,0,0,3,5a364ee29c9c89a7,0,1,d20623681543e5c2,44fe4a7482548d31,44fe4a7482548d31,0,0
156,156,0,0000000,00,3,3,3,419ab49686dfff69,0,0,3,5a364ee29c9c89a7,0,1,5c8dae3d9bc8e5c2,44fe4a7482548d31,44fe4a7482548d31,0,0
157,157,0,0000000,00,3,3,3,e828163e2f6d723c,0,0,3,5a364ee29c9c89a7,0,1,cf1139c308546897,44fe4a7482548d31,44fe4a7482548d31,0,0
158,158,0,0000000,00,3,3,3,66a39b6ba1e6d094,0,0,3,5a364ee29c9c89a7,0,1,419ab49686dfff69,44fe4a7482548d31,44fe4a7482548d31,0,0
159,159,0,0000340,06,2,2,3,f53f0c95327a5dc1,0,0,2,5a364ee29c9c89a7,3,1,e828163e2f6d723c,44fe4a7482548d31,44fe4a7482548d31,0,0
160,160,0,0000344,06,2,2,3,7bb481c0bcf1ca3f,0,0,2,d763c06911c9072c,3,1,66a39b6ba1e6d094,44fe4a7482548d31,44fe4a7482548d31,0,0
161,161,0,0000348,06,2,2,3,4ee29c9c89a7476a,0,0,2,409d53f5863794b0,3,1,f53f0c95327a5dc1,44fe4a7482548d31,44fe4a7482548d31,0,0
162,162,0,000034c,06,2,2,3,0000000000000000,0,0,2,cdc8dd7e0b621a3b,3,1,7bb481c0bcf1ca3f,44fe4a7482548d31,44fe4a7482548d31,0,0
163,163,0,0000350,06,2,2,3,0000000000000000,0,0,2,6f6074cca9cab389,3,1,4ee29c9c89a7476a,44fe4a7482548d31,44fe4a7482548d31,0,0
164,164,0,0000354,06,2,2,3,4ea0000000000000,0,0,2,e235fa47249f3d02,3,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
165,165,0,0000358,06,2,2,3,4ee29c9c89a75a36,0,0,2,75cb69dbb361ae9e,3,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
166,166,0,000035c,06,2,2,3,c06911c9072c5a36,0,0,2,f89ee7503e342015,3,1,4ea0000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
167,167,0,0000000,00,3,3,3,53f5863794b0d763,0,0,3,309a3abef630fdfb,0,1,4ee29c9c89a75a36,44fe4a7482548d31,44fe4a7482548d31,0,0
168,168,0,0000000,00,3,3,3,dd7e0b621a3b409d,0,0,3,309a3abef630fdfb,0,1,c06911c9072c5a36,44fe4a7482548d31,44fe4a7482548d31,0,0
169,169,0,0000000,00,3,3,3,74cca9cab389cdc8,0,0,3,309a3abef630fdfb,0,1,53f5863794b0d763,44fe4a7482548d31,44fe4a7482548d31,0,0
170,170,0,0000000,00,3,3,3,fa47249f3d026f60,0,0,3,309a3abef630fdfb,0,1,dd7e0b621a3b409d,44fe4a7482548d31,44fe4a7482548d31,0,0
171,171,0,0000360,06,2,2,3,69dbb361ae9ee235,0,0,2,309a3abef630fdfb,3,1,74cca9cab389cdc8,44fe4a7482548d31,44fe4a7482548d31,0,0
172,172,0,0000364,06,2,2,3,e7503e34201575cb,0,0,2,bdcfb4357b657370,3,1,fa47249f3d026f60,44fe4a7482548d31,44fe4a7482548d31,0,0
173,173,0,0000368,06,2,2,3,3abef630fdfbf89e,0,0,2,2a3127a9ec9be0ec,3,1,69dbb361ae9ee235,44fe4a7482548d31,44fe4a7482548d31,0,0
174,174,0,000036c,06,2,2,3,0000000000000004,0,0,2,a764a92261ce6e67,3,1,e7503e34201575cb,44fe4a7482548d31,44fe4a7482548d31,0,0
175,175,0,0000370,06,2,2,3,0000000000000000,0,0,2,05cc0090c366c7d5,3,1,3abef630fdfbf89e,44fe4a7482548d31,44fe4a7482548d31,0,0
176,176,0,0000374,06,2,2,3,3ab0000000000000,0,0,2,88998e1b4e33495e,3,1,0000000000000004,44fe4a7482548d31,44fe4a7482548d31,0,0
177,177,0,0000378,06,2,2,3,3abef630fdfb309a,0,0,2,1f671d87d9cddac2,3,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
178,178,0,000037c,06,2,2,3,b4357b657370309a,0,0,2,9232930c54985449,3,1,3ab0000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
179,179,0,0000000,00,3,3,3,27a9ec9be0ecbdcf,0,0,3,25df772be375b06e,0,1,3abef630fdfb309a,44fe4a7482548d31,44fe4a7482548d31,0,0
180,180,0,0000000,00,3,3,3,a92261ce6e672a31,0,0,3,25df772be375b06e,0,1,b4357b657370309a,44fe4a7482548d31,44fe4a7482548d31,0,0
181,181,0,0000000,00,3,3,3,0090c366c7d5a764,0,0,3,25df772be375b06e,0,1,27a9ec9be0ecbdcf,44fe4a7482548d31,44fe4a7482548d31,0,0
182,182,0,0000000,00,3,3,3,8e1b4e33495e05cc,0,0,3,25df772be375b06e,0,1,a92261ce6e672a31,44fe4a7482548d31,44fe4a7482548d31,0,0
183,183,0,0000380,06,2,2,3,1d87d9cddac28899,0,0,2,25df772be375b06e,3,1,0090c366c7d5a764,44fe4a7482548d31,44fe4a7482548d31,0,0
184,184,0,0000384,06,2,2,3,930c549854491f67,0,0,2,a88af9a06e203ee5,3,1,8e1b4e33495e05cc,44fe4a7482548d31,44fe4a7482548d31,0,0
185,185,0,0000388,06,2,2,3,772be375b06e9232,0,0,2,3f746a3cf9dead79,3,1,1d87d9cddac28899,44fe4a7482548d31,44fe4a7482548d31,0,0
186,186,0,000038c,06,2,2,3,0000000000000000,0,0,2,b221e4b7748b23f2,3,1,930c549854491f67,44fe4a7482548d31,44fe4a7482548d31,0,0
187,187,0,0000390,06,2,2,3,0000000000000000,0,0,2,10894d05d6238a40,3,1,772be375b06e9232,44fe4a7482548d31,44fe4a7482548d31,0,0
188,188,0,0000394,06,2,2,3,7720000000000000,0,0,2,9ddcc38e5b7604cb,3,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
189,189,0,0000398,06,2,2,3,772be375b06e25df,0,0,2,0a225012cc889757,3,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
190,190,0,000039c,06,2,2,3,f9a06e203ee525df,0,0,2,8777de9941dd19dc,3,1,7720000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
191,191,0,0000000,00,3,3,3,6a3cf9dead79a88a,0,0,3,4f73037789d9c432,0,1,772be375b06e25df,44fe4a7482548d31,44fe4a7482548d31,0,0
192,192,0,0000000,00,3,3,3,e4b7748b23f23f74,0,0,3,4f73037789d9c432,0,1,f9a06e203ee525df,44fe4a7482548d31,44fe4a7482548d31,0,0
193,193,0,0000000,00,3,3,3,4d05d6238a40b221,0,0,3,4f73037789d9c432,0,1,6a3cf9dead79a88a,44fe4a7482548d31,44fe4a7482548d31,0,0
194,194,0,0000000,00,3,3,3,c38e5b7604cb1089,0,0,3,4f73037789d9c432,0,1,e4b7748b23f23f74,44fe4a7482548d31,44fe4a7482548d31,0,0
195,195,0,00003a0,06,2,2,3,5012cc8897579ddc,0,0,2,4f73037789d9c432,3,1,4d05d6238a40b221,44fe4a7482548d31,44fe4a7482548d31,0,0
196,196,0,00003a4,06,2,2,3,de9941dd19dc0a22,0,0,2,c2268dfc048c4ab9,3,1,c38e5b7604cb1089,44fe4a7482548d31,44fe4a7482548d31,0,0
197,197,0,00003a8,06,2,2,3,037789d9c4328777,0,0,2,55d81e609372d925,3,1,5012cc8897579ddc,44fe4a7482548d31,44fe4a7482548d31,0,0
198,198,0,00003ac,06,2,2,3,0000000000000000,0,0,2,d88d90eb1e2757ae,3,1,de9941dd19dc0a22,44fe4a7482548d31,44fe4a7482548d31,0,0
199,199,0,00003b0,06,2,2,3,0000000000000000,0,0,2,7a253959bc8ffe1c,3,1,037789d9c4328777,44fe4a7482548d31,44fe4a7482548d31,0,0
200,200,0,00003b4,06,2,2,3,0330000000000000,0,0,2,f770b7d231da7097,3,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
201,201,0,00003b8,06,2,2,3,037789d9c4324f73,0,0,2,608e244ea624e30b,3,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
202,202,0,00003bc,06,2,2,3,8dfc048c4ab94f73,0,0,2,eddbaac52b716d80,3,1,0330000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
203,203,0,0000000,00,3,3,3,1e609372d925c226,0,0,3,f0879f93362d58d6,0,1,037789d9c4324f73,44fe4a7482548d31,44fe4a7482548d31,0,0
204,204,0,0000000,00,3,3,3,90eb1e2757ae55d8,0,0,3,f0879f93362d58d6,0,1,8dfc048c4ab94f73,44fe4a7482548d31,44fe4a7482548d31,0,0
205,205,0,0000000,00,3,3,3,3959bc8ffe1cd88d,0,0,3,f0879f93362d58d6,0,1,1e609372d925c226,44fe4a7482548d31,44fe4a7482548d31,0,0
206,206,0,0000000,00,3,3,3,b7d231da70977a25,0,0,3,f0879f93362d58d6,0,1,90eb1e2757ae55d8,44fe4a7482548d31,44fe4a7482548d31,0,0
207,207,0,00003c0,06,2,2,3,244ea624e30bf770,0,0,2,f0879f93362d58d6,3,1,3959bc8ffe1cd88d,44fe4a7482548d31,44fe4a7482548d31,0,0
208,208,0,00003c4,06,2,2,3,aac52b716d80608e,0,0,2,7dd21118bb78d65d,3,1,b7d231da70977a25,44fe4a7482548d31,44fe4a7482548d31,0,0
209,209,0,00003c8,06,2,2,3,9f93362d58d6eddb,0,0,2,ea2c82842c8645c1,3,1,244ea624e30bf770,44fe4a7482548d31,44fe4a7482548d31,0,0
210,210,0,00003cc,06,2,2,3,0000000000000000,0,0,2,67790c0fa1d3cb4a,3,1,aac52b716d80608e,44fe4a7482548d31,44fe4a7482548d31,0,0
211,211,0,00003d0,06,2,2,3,0000000000000000,0,0,2,c5d1a5bd037b62f8,3,1,9f93362d58d6eddb,44fe4a7482548d31,44fe4a7482548d31,0,0
212,212,0,00003d4,06,2,2,3,9f90000000000000,0,0,2,48842b368e2eec73,3,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
213,213,0,00003d8,06,2,2,3,9f93362d58d6f087,0,0,2,df7ab8aa19d07fef,3,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
214,214,0,00003dc,06,2,2,3,1118bb78d65df087,0,0,2,522f36219485f164,3,1,9f90000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
215,215,0,0000000,00,3,3,3,82842c8645c17dd2,0,0,3,9a2bebcf5c812c8a,0,1,9f93362d58d6f087,44fe4a7482548d31,44fe4a7482548d31,0,0
216,216,0,0000000,00,3,3,3,0c0fa1d3cb4aea2c,0,0,3,9a2bebcf5c812c8a,0,1,1118bb78d65df087,44fe4a7482548d31,44fe4a7482548d31,0,0
217,217,0,0000000,00,3,3,3,a5bd037b62f86779,0,0,3,9a2bebcf5c812c8a,0,1,82842c8645c17dd2,44fe4a7482548d31,44fe4a7482548d31,0,0
218,218,0,0000000,00,3,3,3,2b368e2eec73c5d1,0,0,3,9a2bebcf5c812c8a,0,1,0c0fa1d3cb4aea2c,44fe4a7482548d31,44fe4a7482548d31,0,0
219,219,0,00003e0,06,2,2,3,b8aa19d07fef4884,0,0,2,9a2bebcf5c812c8a,3,1,a5bd037b62f86779,44fe4a7482548d31,44fe4a7482548d31,0,0
220,220,0,00003e4,06,2,2,3,36219485f164df7a,0,0,2,177e6544d1d4a201,3,1,2b368e2eec73c5d1,44fe4a7482548d31,44fe4a7482548d31,0,0
221,221,0,00003e8,06,2,2,3,ebcf5c812c8a522f,0,0,2,8080f6d8462a319d,3,1,b8aa19d07fef4884,44fe4a7482548d31,44fe4a7482548d31,0,0
222,222,0,00003ec,06,2,2,3,0000000000000005,0,0,2,0dd57853cb7fbf16,3,1,36219485f164df7a,44fe4a7482548d31,44fe4a7482548d31,0,0
223,223,0,00003f0,06,2,2,3,0000000000000000,0,0,2,af7dd1e169d716a4,3,1,ebcf5c812c8a522f,44fe4a7482548d31,44fe4a7482548d31,0,0
224,224,0,00003f4,06,2,2,3,eb80000000000000,0,0,2,22285f6ae482982f,3,1,0000000000000005,44fe4a7482548d31,44fe4a7482548d31,0,0
225,225,0,00003f8,06,2,2,3,ebcf5c812c8a9a2b,0,0,2,b5d6ccf6737c0bb3,3,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
226,226,0,00003fc,06,2,2,3,6544d1d4a2019a2b,0,0,2,3883427dfe298538,3,1,eb80000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
227,227,0,0000000,00,3,3,3,f6d8462a319d177e,0,0,3,25df772be375b06e,0,1,ebcf5c812c8a9a2b,44fe4a7482548d31,44fe4a7482548d31,0,0
228,228,0,0000000,00,3,3,3,7853cb7fbf168080,0,0,3,25df772be375b06e,0,1,6544d1d4a2019a2b,44fe4a7482548d31,44fe4a7482548d31,0,0
229,229,0,0000000,00,3,3,3,d1e169d716a40dd5,0,0,3,2544caf2e3ee0db7,0,1,f6d8462a319d177e,44fe4a7482548d31,44fe4a7482548d31,0,0
230,230,0,0000000,00,3,3,3,5f6ae482982faf7d,0,0,3,2544caf2e3ee0db7,0,1,7853cb7fbf168080,44fe4a7482548d31,44fe4a7482548d31,0,0
231,231,0,0000002,07,3,2,2,ccf6737c0bb32228,0,0,3,2544caf2e3ee0db7,0,1,d1e169d716a40dd5,44fe4a7482548d31,44fe4a7482548d31,0,0
232,232,0,0000000,00,3,3,3,427dfe298538b5d6,0,0,3,2544caf2e3ee0db7,0,1,5f6ae482982faf7d,44fe4a7482548d31,44fe4a7482548d31,0,0
233,233,0,0000000,00,3,3,3,772be375b06e3883,0,0,3,2544caf2e3ee0db7,0,1,ccf6737c0bb32228,44fe4a7482548d31,44fe4a7482548d31,0,0
234,234,0,0000000,00,3,3,3,0000000000000000,0,0,3,2544caf2e3ee0db7,0,1,427dfe298538b5d6,44fe4a7482548d31,44fe4a7482548d31,0,0
235,235,0,00000c0,00,2,2,3,0000000000000000,0,0,3,2544caf2e3ee0db7,0,1,772be375b06e3883,44fe4a7482548d31,44fe4a7482548d31,0,0
236,236,0,00000c4,00,2,2,3,0000000000000000,3,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
237,237,0,00000c8,00,2,2,3,0000000000000000,3,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
238,238,0,0000000,00,3,3,3,0000000000000000,3,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
239,239,0,0000000,00,3,3,3,0000000000000000,0,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
240,240,0,0000000,00,3,3,3,0000000000000000,0,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
241,241,0,0000000,00,3,3,3,0000000000000000,0,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
242,242,0,0000000,00,3,3,3,91a6a2cc570c6589,0,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
243,243,0,0000000,00,3,3,3,1cf32c47da59eb02,0,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
244,244,0,0000000,00,3,3,3,8b0dbfdb4da7789e,0,3,3,2544caf2e3ee0db7,0,1,91a6a2cc570c6589,44fe4a7482548d31,44fe4a7482548d31,0,0
245,245,0,0000000,00,3,3,3,0000000000008b0d,0,3,3,2544caf2e3ee0db7,0,1,1cf32c47da59eb02,44fe4a7482548d31,44fe4a7482548d31,0,0
246,246,0,0000000,00,3,3,3,0000000000000000,0,3,3,2544caf2e3ee0db7,0,1,8b0dbfdb4da7789e,44fe4a7482548d31,44fe4a7482548d31,0,0
247,247,0,0000000,00,3,3,3,0000000000000000,0,0,3,2544caf2e3ee0db7,0,1,0000000000008b0d,44fe4a7482548d31,44fe4a7482548d31,0,0
248,248,0,0000000,00,3,3,3,0000000000000000,0,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
249,249,0,0000000,00,3,3,3,0000000000000000,0,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
250,250,0,0000000,00,3,3,3,0000000000000000,0,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
251,251,0,0000000,00,3,3,3,0000000000000000,0,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
252,252,0,0000000,00,3,3,3,0000000000000000,0,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
253,253,0,0000000,00,3,3,3,0000000000000000,0,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
254,254,0,0000000,00,3,3,3,0000000000000000,0,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
255,255,0,0000000,00,3,3,3,0000000000000000,0,0,3,2544caf2e3ee0db7,0,1,0000000000000000,44fe4a7482548d31,44fe4a7482548d31,0,0
256,256,0,0000000,00,3,3,3,0000000000000000,0,0,3,2544caf2e3ee0db7,0,1,0000000000000000,91a6a2cc570c6589,91a6a2cc570c6589,0,1
257,257,0,0000000,07,2,2,3,0000000000000000,0,0,2,2544caf2e3ee0db7,3,1,0000000000000000,1cf32c47da59eb02,1cf32c47da59eb02,0,1
258,258,0,0000000,00,3,3,3,0000000000000000,0,0,3,a88af9a06e203ee5,0,1,0000000000000000,8b0dbfdb4da7789e,8b0dbfdb4da7789e,0,1
259,259,0,0000000,00,3,3,3,0000000000000000,0,0,3,a88af9a06e203ee5,0,1,0000000000000000,d300d9e815aa1ead,d300d9e815aa1ead,0,0
260,260,0,0000000,00,3,3,3,0000000000000000,0,0,3,a88af9a06e203ee5,0,1,0000000000000000,d300d9e815aa1ead,d300d9e815aa1ead,0,0
261,261,0,00000d0,00,2,2,3,0000000000000000,0,0,3,a88af9a06e203ee5,0,1,0000000000000000,d300d9e815aa1ead,d300d9e815aa1ead,0,0
262,262,0,00000d4,00,2,2,3,cab0000000000000,3,0,3,a88af9a06e203ee5,0,1,0000000000000000,d300d9e815aa1ead,d300d9e815aa1ead,0,0
263,263,0,00000cc,00,2,2,3,caf2e3ee0db72544,3,0,3,a88af9a06e203ee5,0,1,0000000000000000,d300d9e815aa1ead,d300d9e815aa1ead,0,0
264,264,0,00000d8,00,2,2,3,f9a06e203ee52544,3,0,3,a88af9a06e203ee5,0,1,cab0000000000000,d300d9e815aa1ead,d300d9e815aa1ead,0,0
265,265,0,00000dc,00,2,2,3,0000000000000000,3,0,3,a88af9a06e203ee5,0,1,caf2e3ee0db72544,d300d9e815aa1ead,d300d9e815aa1ead,0,0
266,266,0,00000e0,00,2,2,3,0000000000000000,3,0,3,a88af9a06e203ee5,0,1,f9a06e203ee52544,d300d9e815aa1ead,d300d9e815aa1ead,0,0
267,267,0,00000e4,00,2,2,3,0000000000000000,3,0,3,a88af9a06e203ee5,0,1,0000000000000000,d300d9e815aa1ead,d300d9e815aa1ead,0,0
268,268,0,00000e8,00,2,2,3,a4f098e2625a5fa7,3,0,3,a88af9a06e203ee5,0,1,0000000000000000,d300d9e815aa1ead,d300d9e815aa1ead,0,0
269,269,0,00000ec,00,2,2,3,29a51669ef0fd12c,3,0,3,a88af9a06e203ee5,0,1,0000000000000000,d300d9e815aa1ead,d300d9e815aa1ead,0,0
270,270,0,00000f0,00,2,2,3,06583150c0f2f615,3,3,3,a88af9a06e203ee5,0,1,a4f098e2625a5fa7,d300d9e815aa1ead,d300d9e815aa1ead,0,0
271,271,0,00000f4,00,2,2,3,be5b85f578f142b0,3,3,3,a88af9a06e203ee5,0,1,29a51669ef0fd12c,d300d9e815aa1ead,d300d9e815aa1ead,0,0
272,272,0,00000f8,00,2,2,3,330e0b7ef5a4cc3b,3,3,3,a88af9a06e203ee5,0,1,06583150c0f2f615,d300d9e815aa1ead,d300d9e815aa1ead,0,0
273,273,0,00000fc,00,2,2,3,fb0ad6903da011d5,3,3,3,a88af9a06e203ee5,0,1,be5b85f578f142b0,d300d9e815aa1ead,d300d9e815aa1ead,0,0
274,274,0,0000100,00,2,2,3,765f581bb0f59f5e,3,3,3,a88af9a06e203ee5,0,1,330e0b7ef5a4cc3b,d300d9e815aa1ead,d300d9e815aa1ead,0,0
275,275,0,0000104,00,2,2,3,e1a1cb87270b0cc2,3,3,3,a88af9a06e203ee5,0,1,fb0ad6903da011d5,d300d9e815aa1ead,d300d9e815aa1ead,0,0
276,276,0,0000108,00,2,2,3,6cf4450caa5e8249,3,3,3,a88af9a06e203ee5,0,1,765f581bb0f59f5e,d300d9e815aa1ead,d300d9e815aa1ead,0,0
277,277,0,000010c,00,2,2,3,ce5cecbe08f62bfb,3,3,3,a88af9a06e203ee5,0,1,e1a1cb87270b0cc2,d300d9e815aa1ead,d300d9e815aa1ead,0,0
278,278,0,0000110,00,2,2,3,4309623585a3a570,3,3,3,a88af9a06e203ee5,0,1,6cf4450caa5e8249,d300d9e815aa1ead,d300d9e815aa1ead,0,0
279,279,0,0000114,00,2,2,3,d4f7f1a9125d36ec,3,3,3,a88af9a06e203ee5,0,1,ce5cecbe08f62bfb,d300d9e815aa1ead,d300d9e815aa1ead,0,0
280,280,0,0000118,00,2,2,3,59a27f229f08b867,3,3,3,a88af9a06e203ee5,0,1,4309623585a3a570,d300d9e815aa1ead,d300d9e815aa1ead,0,0
281,281,0,000011c,00,2,2,3,bb2c39e67d86fea3,3,3,3,a88af9a06e203ee5,0,1,d4f7f1a9125d36ec,d300d9e815aa1ead,d300d9e815aa1ead,0,0
282,282,0,0000120,00,2,2,3,3679b76df0d37028,3,3,3,a88af9a06e203ee5,0,1,59a27f229f08b867,d300d9e815aa1ead,d300d9e815aa1ead,0,0
283,283,0,0000124,00,2,2,3,a18724f1672de3b4,3,3,3,a88af9a06e203ee5,0,1,bb2c39e67d86fea3,d300d9e815aa1ead,d300d9e815aa1ead,0,0
284,284,0,0000128,00,2,2,3,2cd2aa7aea786d3f,3,3,3,a88af9a06e203ee5,0,1,3679b76df0d37028,06583150c0f2f615,06583150c0f2f615,0,1
285,285,0,000012c,00,2,2,3,8e7a03c848d0c48d,3,3,3,a88af9a06e203ee5,0,1,a18724f1672de3b4,a4f098e2625a5fa7,a4f098e2625a5fa7,0,1
286,286,0,0000130,00,2,2,3,032f8d43c5854a06,3,3,3,a88af9a06e203ee5,0,1,2cd2aa7aea786d3f,29a51669ef0fd12c,29a51669ef0fd12c,0,1
287,287,0,0000134,00,2,2,3,94d11edf527bd99a,3,3,3,a88af9a06e203ee5,0,1,8e7a03c848d0c48d,be5b85f578f142b0,be5b85f578f142b0,0,1
288,288,0,0000138,00,2,2,3,19849054df2e5711,3,3,3,a88af9a06e203ee5,0,1,032f8d43c5854a06,330e0b7ef5a4cc3b,330e0b7ef5a4cc3b,0,1
289,289,0,000013c,00,2,2,3,d1804dba172a8aff,3,3,3,a88af9a06e203ee5,0,1,94d11edf527bd99a,2e523e28e8f8f96d,2e523e28e8f8f96d,0,0
290,290,0,0000140,00,2,2,3,5cd5c3319a7f0474,3,3,3,a88af9a06e203ee5,0,1,19849054df2e5711,2e523e28e8f8f96d,2e523e28e8f8f96d,0,0
291,291,0,0000144,00,2,2,3,cb2b50ad0d8197e8,3,3,3,a88af9a06e203ee5,0,1,d1804dba172a8aff,2e523e28e8f8f96d,2e523e28e8f8f96d,0,0
292,292,0,0000148,00,2,2,3,467ede2680d41963,3,3,3,a88af9a06e203ee5,0,1,5cd5c3319a7f0474,2e523e28e8f8f96d,2e523e28e8f8f96d,0,0
293,293,0,000014c,00,2,2,3,e4d67794227cb0d1,3,3,3,a88af9a06e203ee5,0,1,cb2b50ad0d8197e8,fb0ad6903da011d5,fb0ad6903da011d5,0,1
294,294,0,0000150,00,2,2,3,6983f91faf293e5a,3,3,3,a88af9a06e203ee5,0,1,467ede2680d41963,765f581bb0f59f5e,765f581bb0f59f5e,0,1
295,295,0,0000154,00,2,2,3,fe7d6a8338d7adc6,3,3,3,a88af9a06e203ee5,0,1,e4d67794227cb0d1,e1a1cb87270b0cc2,e1a1cb87270b0cc2,0,1
296,296,0,0000158,00,2,2,3,7328e408b582234d,3,3,3,a88af9a06e203ee5,0,1,6983f91faf293e5a,6cf4450caa5e8249,6cf4450caa5e8249,0,1
297,297,0,000015c,00,2,2,3,6e74d15ea8de161b,3,3,3,a88af9a06e203ee5,0,1,fe7d6a8338d7adc6,ce5cecbe08f62bfb,ce5cecbe08f62bfb,0,1
298,298,0,0000160,00,2,2,3,e3215fd5258b9890,3,3,3,a88af9a06e203ee5,0,1,7328e408b582234d,4309623585a3a570,4309623585a3a570,0,1
299,299,0,0000164,00,2,2,3,74dfcc49b2750b0c,3,3,3,a88af9a06e203ee5,0,1,6e74d15ea8de161b,d4f7f1a9125d36ec,d4f7f1a9125d36ec,0,1
300,300,0,0000168,00,2,2,3,f98a42c23f208587,3,3,3,a88af9a06e203ee5,0,1,e3215fd5258b9890,59a27f229f08b867,59a27f229f08b867,0,1
301,301,0,000016c,00,2,2,3,5b22eb709d882c35,3,3,3,a88af9a06e203ee5,0,1,74dfcc49b2750b0c,91a6a2cc570c6589,91a6a2cc570c6589,0,0
302,302,0,0000170,00,2,2,3,d67765fb10dda2be,3,3,3,a88af9a06e203ee5,0,1,f98a42c23f208587,91a6a2cc570c6589,91a6a2cc570c6589,0,0
303,303,0,0000174,00,2,2,3,4189f66787233122,3,3,3,a88af9a06e203ee5,0,1,5b22eb709d882c35,91a6a2cc570c6589,91a6a2cc570c6589,0,0
304,304,0,0000178,00,2,2,3,ccdc78ec0a76bfa9,3,3,3,a88af9a06e203ee5,0,1,d67765fb10dda2be,91a6a2cc570c6589,91a6a2cc570c6589,0,0
305,305,0,000017c,00,2,2,3,04d8a502c2726247,3,3,3,a88af9a06e203ee5,0,1,4189f66787233122,bb2c39e67d86fea3,bb2c39e67d86fea3,0,1
306,306,0,0000180,00,2,2,3,898d2b894f27eccc,3,3,3,a88af9a06e203ee5,0,1,ccdc78ec0a76bfa9,3679b76df0d37028,3679b76df0d37028,0,1
307,307,0,0000184,00,2,2,3,1e73b815d8d97f50,3,3,3,a88af9a06e203ee5,0,1,04d8a502c2726247,a18724f1672de3b4,a18724f1672de3b4,0,1
308,308,0,0000188,00,2,2,3,9326369e558cf1db,3,3,3,a88af9a06e203ee5,0,1,898d2b894f27eccc,2cd2aa7aea786d3f,2cd2aa7aea786d3f,0,1
309,309,0,000018c,00,2,2,3,318e9f2cf7245869,3,3,3,a88af9a06e203ee5,0,1,1e73b815d8d97f50,8e7a03c848d0c48d,8e7a03c848d0c48d,0,1
