Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
3693,3693,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,3d9cad613d9cad61
3694,3694,0,0000000,00,3,3,3,9ece56b09ece56b0,0,0,3,f90858fef90858fe,0,1,0000000000003d9c
3695,3695,0,0000000,00,3,3,3,0000000000009ece,0,0,3,f90858fef90858fe,0,1,0000000000000000
3696,3696,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3697,3697,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3698,3698,0,0000000,00,3,2,2,cf672b58cf672b58,0,0,2,f90858fef90858fe,0,1,0000000000000000
3699,3699,0,0000000,00,3,3,3,000000000000cf67,0,0,3,f90858fef90858fe,0,1,0000000000000000
3700,3700,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3701,3701,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3702,3702,0,0000000,00,2,2,2,0000000000000000,0,0,3,f90858fef90858fe,0,1,9ece56b09ece56b0
3703,3703,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000009ece
3704,3704,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3705,3705,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3706,3706,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,cf672b58cf672b58
3707,3707,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,000000000000cf67
3708,3708,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3709,3709,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3710,3710,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3711,3711,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3712,3712,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3713,3713,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3714,3714,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3715,3715,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3716,3716,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3717,3717,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3718,3718,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3719,3719,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3720,3720,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3721,3721,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3722,3722,0,0000000,00,3,2,2,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3723,3723,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3724,3724,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3725,3725,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3726,3726,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3727,3727,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3728,3728,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3729,3729,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3730,3730,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3731,3731,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3732,3732,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3733,3733,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3734,3734,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3735,3735,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3736,3736,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3737,3737,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3738,3738,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3739,3739,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3740,3740,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3741,3741,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3742,3742,0,0000050,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3743,3743,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3744,3744,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3745,3745,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3746,3746,0,0000054,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3747,3747,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3748,3748,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3749,3749,0,0000000,00,3,3,3,e7b395ace7b395ac,0,0,3,f90858fef90858fe,0,1,0000000000000000
3750,3750,0,0000000,00,3,3,3,000000000000e7b3,0,0,3,f90858fef90858fe,0,1,0000000000000000
3751,3751,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3752,3752,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3753,3753,0,0000000,00,3,3,3,f3d9cad6f3d9cad6,0,0,3,f90858fef90858fe,0,1,0000000000000000
3754,3754,0,0000000,00,3,3,3,000000000000f3d9,0,0,3,f90858fef90858fe,0,1,0000000000000000
3755,3755,0,0000058,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3756,3756,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3757,3757,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,e7b395ace7b395ac
3758,3758,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,000000000000e7b3
3759,3759,0,000005c,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3760,3760,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3761,3761,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,f3d9cad6f3d9cad6
3762,3762,0,0000000,00,3,3,3,f9ece56bf9ece56b,0,0,3,f90858fef90858fe,0,1,000000000000f3d9
3763,3763,0,0000000,00,3,3,3,000000000000f9ec,0,0,3,f90858fef90858fe,0,1,0000000000000000
3764,3764,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3765,3765,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3766,3766,0,0000000,00,3,3,3,fcf672b5fcf672b5,0,0,3,f90858fef90858fe,0,1,0000000000000000
3767,3767,0,0000000,00,3,3,3,000000000000fcf6,0,0,3,f90858fef90858fe,0,1,0000000000000000
3768,3768,0,0000060,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3769,3769,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3770,3770,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,f9ece56bf9ece56b
3771,3771,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,000000000000f9ec
3772,3772,0,0000064,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3773,3773,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3774,3774,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,fcf672b5fcf672b5
3775,3775,0,0000000,00,3,3,3,fe7b395afe7b395a,0,0,3,f90858fef90858fe,0,1,000000000000fcf6
3776,3776,0,0000000,00,3,3,3,000000000000fe7b,0,0,3,f90858fef90858fe,0,1,0000000000000000
3777,3777,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3778,3778,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3779,3779,0,0000000,00,3,3,3,7f3d9cad7f3d9cad,0,0,3,f90858fef90858fe,0,1,0000000000000000
3780,3780,0,0000000,00,3,3,3,0000000000007f3d,0,0,3,f90858fef90858fe,0,1,0000000000000000
3781,3781,0,0000068,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3782,3782,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3783,3783,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,fe7b395afe7b395a
3784,3784,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,000000000000fe7b
3785,3785,0,000006c,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3786,3786,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3787,3787,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,7f3d9cad7f3d9cad
3788,3788,0,0000000,00,3,3,3,3f9ece563f9ece56,0,0,3,f90858fef90858fe,0,1,0000000000007f3d
3789,3789,0,0000000,00,3,3,3,0000000000003f9e,0,0,3,f90858fef90858fe,0,1,0000000000000000
3790,3790,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3791,3791,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3792,3792,0,0000000,00,3,3,3,1fcf672b1fcf672b,0,0,3,f90858fef90858fe,0,1,0000000000000000
3793,3793,0,0000000,00,3,3,3,0000000000001fcf,0,0,3,f90858fef90858fe,0,1,0000000000000000
3794,3794,0,0000070,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3795,3795,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3796,3796,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,3f9ece563f9ece56
3797,3797,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000003f9e
3798,3798,0,0000074,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3799,3799,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3800,3800,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,1fcf672b1fcf672b
3801,3801,0,0000000,00,3,3,3,8fe7b3958fe7b395,0,0,3,f90858fef90858fe,0,1,0000000000001fcf
3802,3802,0,0000000,00,3,3,3,0000000000008fe7,0,0,3,f90858fef90858fe,0,1,0000000000000000
3803,3803,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3804,3804,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3805,3805,0,0000000,00,3,3,3,c7f3d9cac7f3d9ca,0,0,3,f90858fef90858fe,0,1,0000000000000000
3806,3806,0,0000000,00,3,3,3,000000000000c7f3,0,0,3,f90858fef90858fe,0,1,0000000000000000
3807,3807,0,0000078,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3808,3808,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3809,3809,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,8fe7b3958fe7b395
3810,3810,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000008fe7
3811,3811,0,000007c,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3812,3812,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3813,3813,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,c7f3d9cac7f3d9ca
3814,3814,0,0000000,00,3,3,3,63f9ece563f9ece5,0,0,3,f90858fef90858fe,0,1,000000000000c7f3
3815,3815,0,0000000,00,3,3,3,00000000000063f9,0,0,3,f90858fef90858fe,0,1,0000000000000000
3816,3816,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3817,3817,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3818,3818,0,0000000,00,3,3,3,b1fcf672b1fcf672,0,0,3,f90858fef90858fe,0,1,0000000000000000
3819,3819,0,0000000,00,3,3,3,000000000000b1fc,0,0,3,f90858fef90858fe,0,1,0000000000000000
3820,3820,0,0000080,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3821,3821,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3822,3822,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,63f9ece563f9ece5
3823,3823,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,00000000000063f9
3824,3824,0,0000084,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3825,3825,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3826,3826,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,b1fcf672b1fcf672
3827,3827,0,0000000,00,3,3,3,58fe7b3958fe7b39,0,0,3,f90858fef90858fe,0,1,000000000000b1fc
3828,3828,0,0000000,00,3,3,3,00000000000058fe,0,0,3,f90858fef90858fe,0,1,0000000000000000
3829,3829,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3830,3830,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3831,3831,0,0000000,00,3,3,3,2c7f3d9c2c7f3d9c,0,0,3,f90858fef90858fe,0,1,0000000000000000
3832,3832,0,0000000,00,3,3,3,0000000000002c7f,0,0,3,f90858fef90858fe,0,1,0000000000000000
3833,3833,0,0000088,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3834,3834,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3835,3835,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,58fe7b3958fe7b39
3836,3836,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,00000000000058fe
3837,3837,0,000008c,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3838,3838,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3839,3839,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,2c7f3d9c2c7f3d9c
3840,3840,0,0000000,00,3,3,3,163f9ece163f9ece,0,0,3,f90858fef90858fe,0,1,0000000000002c7f
3841,3841,0,0000000,00,3,3,3,000000000000163f,0,0,3,f90858fef90858fe,0,1,0000000000000000
3842,3842,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3843,3843,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3844,3844,0,0000000,00,3,3,3,0b1fcf670b1fcf67,0,0,3,f90858fef90858fe,0,1,0000000000000000
3845,3845,0,0000000,00,3,3,3,0000000000000b1f,0,0,3,f90858fef90858fe,0,1,0000000000000000
3846,3846,0,0000090,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3847,3847,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3848,3848,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,163f9ece163f9ece
3849,3849,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,000000000000163f
3850,3850,0,0000094,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3851,3851,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3852,3852,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0b1fcf670b1fcf67
3853,3853,0,0000000,00,3,3,3,858fe7b3858fe7b3,0,0,3,f90858fef90858fe,0,1,0000000000000b1f
3854,3854,0,0000000,00,3,3,3,000000000000858f,0,0,3,f90858fef90858fe,0,1,0000000000000000
3855,3855,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3856,3856,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3857,3857,0,0000000,00,3,3,3,42c7f3d942c7f3d9,0,0,3,f90858fef90858fe,0,1,0000000000000000
3858,3858,0,0000000,00,3,3,3,00000000000042c7,0,0,3,f90858fef90858fe,0,1,0000000000000000
3859,3859,0,0000098,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3860,3860,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3861,3861,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,858fe7b3858fe7b3
3862,3862,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,000000000000858f
3863,3863,0,000009c,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3864,3864,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3865,3865,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,42c7f3d942c7f3d9
3866,3866,0,0000000,00,3,3,3,2163f9ec2163f9ec,0,0,3,f90858fef90858fe,0,1,00000000000042c7
3867,3867,0,0000000,00,3,3,3,0000000000002163,0,0,3,f90858fef90858fe,0,1,0000000000000000
3868,3868,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3869,3869,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3870,3870,0,0000000,00,3,3,3,10b1fcf610b1fcf6,0,0,3,f90858fef90858fe,0,1,0000000000000000
3871,3871,0,0000000,00,3,3,3,00000000000010b1,0,0,3,f90858fef90858fe,0,1,0000000000000000
3872,3872,0,00000a0,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3873,3873,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3874,3874,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,2163f9ec2163f9ec
3875,3875,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000002163
3876,3876,0,00000a4,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3877,3877,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3878,3878,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,10b1fcf610b1fcf6
3879,3879,0,0000000,00,3,3,3,0858fe7b0858fe7b,0,0,3,f90858fef90858fe,0,1,00000000000010b1
3880,3880,0,0000000,00,3,3,3,0000000000000858,0,0,3,f90858fef90858fe,0,1,0000000000000000
3881,3881,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3882,3882,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3883,3883,0,0000000,00,3,3,3,842c7f3d842c7f3d,0,0,3,f90858fef90858fe,0,1,0000000000000000
3884,3884,0,0000000,00,3,3,3,000000000000842c,0,0,3,f90858fef90858fe,0,1,0000000000000000
3885,3885,0,00000a8,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3886,3886,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3887,3887,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0858fe7b0858fe7b
3888,3888,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000858
3889,3889,0,00000ac,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3890,3890,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3891,3891,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,842c7f3d842c7f3d
3892,3892,0,0000000,00,3,3,3,42163f9e42163f9e,0,0,3,f90858fef90858fe,0,1,000000000000842c
3893,3893,0,0000000,00,3,3,3,0000000000004216,0,0,3,f90858fef90858fe,0,1,0000000000000000
3894,3894,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3895,3895,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3896,3896,0,0000000,00,3,3,3,210b1fcf210b1fcf,0,0,3,f90858fef90858fe,0,1,0000000000000000
3897,3897,0,0000000,00,3,3,3,000000000000210b,0,0,3,f90858fef90858fe,0,1,0000000000000000
3898,3898,0,00000b0,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3899,3899,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3900,3900,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,42163f9e42163f9e
3901,3901,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000004216
3902,3902,0,00000b4,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3903,3903,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3904,3904,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,210b1fcf210b1fcf
3905,3905,0,0000000,00,3,3,3,90858fe790858fe7,0,0,3,f90858fef90858fe,0,1,000000000000210b
3906,3906,0,0000000,00,3,3,3,0000000000009085,0,0,3,f90858fef90858fe,0,1,0000000000000000
3907,3907,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3908,3908,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3909,3909,0,0000000,00,3,3,3,c842c7f3c842c7f3,0,0,3,f90858fef90858fe,0,1,0000000000000000
3910,3910,0,0000000,00,3,3,3,000000000000c842,0,0,3,f90858fef90858fe,0,1,0000000000000000
3911,3911,0,00000b8,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3912,3912,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3913,3913,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,90858fe790858fe7
3914,3914,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000009085
3915,3915,0,00000bc,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3916,3916,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3917,3917,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,c842c7f3c842c7f3
3918,3918,0,0000000,00,3,3,3,e42163f9e42163f9,0,0,3,f90858fef90858fe,0,1,000000000000c842
3919,3919,0,0000000,00,3,3,3,000000000000e421,0,0,3,f90858fef90858fe,0,1,0000000000000000
3920,3920,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3921,3921,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3922,3922,0,0000000,00,3,3,3,f210b1fcf210b1fc,0,0,3,f90858fef90858fe,0,1,0000000000000000
3923,3923,0,0000000,00,3,3,3,000000000000f210,0,0,3,f90858fef90858fe,0,1,0000000000000000
3924,3924,0,00000c0,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3925,3925,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3926,3926,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,e42163f9e42163f9
3927,3927,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,000000000000e421
3928,3928,0,00000c4,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3929,3929,0,0000000,00,3,3,3,0000000000000000,0,3,3,f90858fef90858fe,0,1,0000000000000000
3930,3930,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,f210b1fcf210b1fc
3931,3931,0,0000000,00,3,3,3,f90858fef90858fe,0,0,3,f90858fef90858fe,0,1,000000000000f210
3932,3932,0,0000000,00,3,3,3,000000000000f908,0,0,3,f90858fef90858fe,0,1,0000000000000000
3933,3933,0,0000000,00,3,3,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
3934,3934,0,0000000,00,3,3,3,0000000000000000,3,0,3,f90858fef90858fe,0,1,0000000000000000
3935,3935,0,0000000,00,3,3,3,7c842c7f7c842c7f,0,0,3,f90858fef90858fe,0,1,0000000000000000
3936,3936,0,0000000,00,3,3,3,0000000000007c84,0,0,3,f90858fef90858fe,0,1,0000000000000000
3937,3937,0,00000c8,00,2,2,3,0000000000000000,0,0,3,f90858fef90858fe,0,1,0000000000000000
