Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0],u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_op[3:0],u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_rdy,u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_v,u_harness/u_dut/u_ctrl/u_core/u_core/u_dfi/u_rd/r_outstanding[4:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
3603,3603,0,0000004,00,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,01
3604,3604,0,0000000,07,3,2,2,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,01
3605,3605,0,0000004,01,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3606,3606,0,0000000,06,3,2,2,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3607,3607,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3608,3608,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3609,3609,0,0000000,00,3,3,3,0000000000000000,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3610,3610,0,0000000,00,3,3,3,a5a03f58a5a03f5c,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,02
3611,3611,0,0000000,00,3,3,3,000000000000a5a0,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3612,3612,0,0000000,00,3,3,3,a5a03f50a5a03f54,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,02
3613,3613,0,0000000,00,3,3,3,000000000000a5a0,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3614,3614,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,02
3615,3615,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3616,3616,0,0000004,02,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3617,3617,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03f58a5a03f5c,2,1,0,03
3618,3618,0,0000004,03,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,03
3619,3619,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03f50a5a03f54,2,1,0,03
3620,3620,0,0000004,04,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,03
3621,3621,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3622,3622,0,0000000,00,3,3,3,0000000000000000,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3623,3623,0,0000000,00,3,3,3,a5a03f48a5a03f4c,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3624,3624,0,0000000,00,3,3,3,000000000000a5a0,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3625,3625,0,0000000,00,3,3,3,a5a03f40a5a03f44,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3626,3626,0,0000000,00,3,3,3,000000000000a5a0,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3627,3627,0,0000000,00,3,3,3,a5a03f78a5a03f7c,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3628,3628,0,0000000,00,3,3,3,000000000000a5a0,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3629,3629,0,0000000,06,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,04
3630,3630,0,0000000,07,2,2,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03f48a5a03f4c,2,1,0,05
3631,3631,0,0000004,05,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,05
3632,3632,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03f40a5a03f44,2,1,0,05
3633,3633,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,04
3634,3634,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03f78a5a03f7c,2,1,0,04
3635,3635,0,0000000,00,3,3,3,0000000000000000,3,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,03
3636,3636,0,0000000,00,3,3,3,a5a03f28a5a03f2c,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3637,3637,0,0000000,00,3,3,3,a5a03f20a5a03f24,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3638,3638,0,0000000,00,3,3,3,a5a03f70a5a03f74,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3639,3639,0,0000000,00,3,3,3,000000000000a5a0,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3640,3640,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3641,3641,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3642,3642,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3643,3643,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03f28a5a03f2c,2,1,0,03
3644,3644,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03f20a5a03f24,2,1,0,02
3645,3645,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03f70a5a03f74,2,1,0,01
3646,3646,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,00
3647,3647,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,00
3648,3648,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,00
3649,3649,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,00
3650,3650,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,00
3651,3651,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,00
3652,3652,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,00
3653,3653,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,00
3654,3654,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,00
3655,3655,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,00
3656,3656,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,00
3657,3657,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,1,1,0,00
3658,3658,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,00
3659,3659,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,00
3660,3660,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,00
3661,3661,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,00
3662,3662,0,0000004,06,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,01
3663,3663,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,01
3664,3664,0,0000004,07,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3665,3665,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3666,3666,0,0000008,00,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3667,3667,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3668,3668,0,0000000,00,3,3,3,0000000000000000,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3669,3669,0,0000000,00,3,3,3,a5a03f68a5a03f6c,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3670,3670,0,0000000,00,3,3,3,000000000000a5a0,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3671,3671,0,0000000,00,3,3,3,a5a03f60a5a03f64,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3672,3672,0,0000000,00,3,3,3,000000000000a5a0,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3673,3673,0,0000000,00,3,3,3,a5a03f98a5a03f9c,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3674,3674,0,0000000,00,3,3,3,000000000000a5a0,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3675,3675,0,0000008,01,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,04
3676,3676,0,0000008,02,2,2,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03f68a5a03f6c,2,1,0,05
3677,3677,0,0000008,03,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,05
3678,3678,0,0000008,04,2,2,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03f60a5a03f64,2,1,0,06
3679,3679,0,0000008,05,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,06
3680,3680,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03f98a5a03f9c,2,1,0,06
3681,3681,0,0000000,00,3,3,3,0000000000000000,3,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,05
3682,3682,0,0000000,00,3,3,3,a5a03f90a5a03f94,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,05
3683,3683,0,0000000,00,3,3,3,a5a03f88a5a03f8c,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,05
3684,3684,0,0000000,00,3,3,3,a5a03f80a5a03f84,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,05
3685,3685,0,0000000,00,3,3,3,a5a03fb8a5a03fbc,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,05
3686,3686,0,0000000,00,3,3,3,a5a03fb0a5a03fb4,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,05
3687,3687,0,0000000,00,3,3,3,000000000000a5a0,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,05
3688,3688,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,05
3689,3689,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03f90a5a03f94,2,1,1,05
3690,3690,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03f88a5a03f8c,2,1,0,04
3691,3691,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03f80a5a03f84,2,1,1,03
3692,3692,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03fb8a5a03fbc,2,1,0,02
3693,3693,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03fb0a5a03fb4,2,1,1,01
3694,3694,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,00
3695,3695,0,0000008,06,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,01
3696,3696,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,01
3697,3697,0,0000008,07,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3698,3698,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3699,3699,0,000000c,00,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3700,3700,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3701,3701,0,0000000,00,3,3,3,0000000000000000,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3702,3702,0,0000000,00,3,3,3,a5a03fa8a5a03fac,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3703,3703,0,0000000,00,3,3,3,000000000000a5a0,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3704,3704,0,0000000,00,3,3,3,a5a03fa0a5a03fa4,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3705,3705,0,0000000,00,3,3,3,000000000000a5a0,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3706,3706,0,0000000,00,3,3,3,a5a03fd8a5a03fdc,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3707,3707,0,0000000,00,3,3,3,000000000000a5a0,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3708,3708,0,000000c,01,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,04
3709,3709,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03fa8a5a03fac,2,1,0,04
3710,3710,0,000000c,02,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,04
3711,3711,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03fa0a5a03fa4,2,1,0,04
3712,3712,0,000000c,03,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,04
3713,3713,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03fd8a5a03fdc,2,1,0,04
3714,3714,0,0000000,00,3,3,3,0000000000000000,3,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,03
3715,3715,0,0000000,00,3,3,3,a5a03fd0a5a03fd4,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3716,3716,0,0000000,00,3,3,3,000000000000a5a0,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3717,3717,0,0000000,00,3,3,3,a5a03fc8a5a03fcc,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3718,3718,0,0000000,00,3,3,3,000000000000a5a0,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3719,3719,0,0000000,00,3,3,3,a5a03fc0a5a03fc4,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3720,3720,0,0000000,00,3,3,3,000000000000a5a0,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3721,3721,0,000000c,04,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,04
3722,3722,0,000000c,05,2,2,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03fd0a5a03fd4,2,1,0,05
3723,3723,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,04
3724,3724,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03fc8a5a03fcc,2,1,0,04
3725,3725,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,1,03
3726,3726,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03fc0a5a03fc4,2,1,1,03
3727,3727,0,0000000,00,3,3,3,0000000000000000,3,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,1,02
3728,3728,0,0000000,00,3,3,3,a5a03ff8a5a03ffc,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3729,3729,0,0000000,00,3,3,3,a5a03ff0a5a03ff4,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3730,3730,0,0000000,00,3,3,3,000000000000a5a0,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3731,3731,0,000000c,06,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3732,3732,0,000000c,07,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,04
3733,3733,0,0000010,00,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,05
3734,3734,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,05
3735,3735,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03ff8a5a03ffc,2,1,0,05
3736,3736,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03ff0a5a03ff4,2,1,1,04
3737,3737,0,0000000,00,3,3,3,0000000000000000,3,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,1,03
3738,3738,0,0000000,00,3,3,3,a5a03fe8a5a03fec,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3739,3739,0,0000000,00,3,3,3,a5a03fe0a5a03fe4,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3740,3740,0,0000000,00,3,3,3,a5a03e18a5a03e1c,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3741,3741,0,0000000,00,3,3,3,000000000000a5a0,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3742,3742,0,0000010,01,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,04
3743,3743,0,0000010,02,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,05
3744,3744,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,05
3745,3745,0,0000010,03,2,2,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03fe8a5a03fec,2,1,0,06
3746,3746,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03fe0a5a03fe4,2,1,0,05
3747,3747,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03e18a5a03e1c,2,1,0,04
3748,3748,0,0000000,00,3,3,3,0000000000000000,3,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,1,03
3749,3749,0,0000000,00,3,3,3,a5a03e10a5a03e14,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3750,3750,0,0000000,00,3,3,3,a5a03e08a5a03e0c,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3751,3751,0,0000000,00,3,3,3,000000000000a5a0,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3752,3752,0,0000000,00,3,3,3,a5a03e00a5a03e04,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3753,3753,0,0000000,00,3,3,3,000000000000a5a0,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3754,3754,0,0000010,04,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,04
3755,3755,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,04
3756,3756,0,0000010,05,2,2,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03e10a5a03e14,2,1,0,05
3757,3757,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03e08a5a03e0c,2,1,0,04
3758,3758,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,03
3759,3759,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03e00a5a03e04,2,1,1,03
3760,3760,0,0000000,00,3,3,3,0000000000000000,3,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,1,02
3761,3761,0,0000000,00,3,3,3,a5a03e38a5a03e3c,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3762,3762,0,0000000,00,3,3,3,000000000000a5a0,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,02
3763,3763,0,0000000,00,3,3,3,a5a03e30a5a03e34,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3764,3764,0,0000000,00,3,3,3,000000000000a5a0,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,02
3765,3765,0,0000010,06,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3766,3766,0,0000010,07,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,04
3767,3767,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,04
3768,3768,0,0000014,00,2,2,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03e38a5a03e3c,2,1,0,05
3769,3769,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,04
3770,3770,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03e30a5a03e34,2,1,0,04
3771,3771,0,0000000,00,3,3,3,0000000000000000,3,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,1,03
3772,3772,0,0000000,00,3,3,3,a5a03e28a5a03e2c,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3773,3773,0,0000000,00,3,3,3,a5a03e20a5a03e24,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,1,03
3774,3774,0,0000000,00,3,3,3,000000000000a5a0,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3775,3775,0,0000000,00,3,3,3,a5a03e58a5a03e5c,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3776,3776,0,0000000,00,3,3,3,000000000000a5a0,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3777,3777,0,0000014,01,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,04
3778,3778,0,0000014,02,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,05
3779,3779,0,0000014,03,2,2,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03e28a5a03e2c,2,1,0,06
3780,3780,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03e20a5a03e24,2,1,0,05
3781,3781,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,0,04
3782,3782,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03e58a5a03e5c,2,1,1,04
3783,3783,0,0000000,00,3,3,3,0000000000000000,3,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,1,03
3784,3784,0,0000000,00,3,3,3,a5a03e50a5a03e54,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3785,3785,0,0000000,00,3,3,3,a5a03e48a5a03e4c,3,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3786,3786,0,0000000,00,3,3,3,a5a03e40a5a03e44,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3787,3787,0,0000000,00,3,3,3,000000000000a5a0,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,03
3788,3788,0,0000014,04,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,04
3789,3789,0,0000014,05,2,2,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,05
3790,3790,0,0000000,00,3,3,3,0000000000000000,0,0,3,a5a0c09fa5a0c09b,0,1,0000000000000000,2,1,0,05
3791,3791,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03e50a5a03e54,2,1,0,05
3792,3792,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03e48a5a03e4c,2,1,1,04
3793,3793,0,0000000,00,3,3,3,0000000000000000,0,3,3,a5a0c09fa5a0c09b,0,1,a5a03e40a5a03e44,2,1,0,03
3794,3794,0,0000000,00,3,3,3,0000000000000000,3,0,3,a5a0c09fa5a0c09b,0,1,000000000000a5a0,2,1,1,02
