Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0],u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_op[3:0],u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_rdy,u_harness/u_dut/u_ctrl/u_core/u_core/w_cmd_v,u_harness/u_dut/u_ctrl/u_core/u_core/u_dfi/u_rd/r_outstanding[4:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
237,237,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
238,238,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
239,239,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
240,240,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
241,241,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
242,242,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
243,243,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
244,244,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
245,245,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
246,246,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
247,247,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
248,248,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
249,249,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
250,250,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
251,251,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
252,252,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
253,253,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
254,254,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
255,255,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
256,256,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
257,257,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
258,258,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
259,259,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
260,260,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
261,261,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
262,262,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
263,263,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
264,264,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
265,265,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
266,266,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
267,267,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
268,268,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
269,269,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
270,270,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
271,271,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
272,272,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
273,273,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
274,274,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
275,275,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
276,276,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
277,277,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
278,278,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
279,279,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
280,280,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
281,281,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
282,282,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
283,283,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
284,284,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
285,285,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
286,286,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
287,287,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
288,288,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
289,289,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
290,290,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
291,291,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
292,292,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
293,293,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
294,294,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
295,295,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
296,296,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
297,297,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
298,298,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
299,299,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
300,300,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
301,301,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
302,302,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
303,303,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
304,304,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
305,305,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
306,306,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
307,307,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
308,308,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
309,309,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
310,310,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
311,311,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
312,312,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
313,313,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
314,314,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
315,315,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
316,316,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
317,317,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
318,318,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
319,319,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
320,320,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
321,321,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
322,322,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
323,323,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
324,324,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
325,325,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
326,326,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
327,327,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
328,328,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
329,329,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
330,330,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
331,331,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
332,332,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
333,333,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
334,334,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
335,335,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
336,336,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
337,337,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
338,338,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
339,339,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
340,340,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
341,341,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
342,342,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
343,343,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
344,344,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
345,345,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
346,346,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
347,347,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
348,348,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
349,349,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
350,350,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
351,351,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
352,352,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
353,353,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
354,354,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
355,355,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
356,356,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
357,357,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
358,358,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
359,359,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
360,360,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
361,361,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
362,362,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
363,363,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
364,364,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
365,365,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
366,366,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
367,367,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
368,368,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
369,369,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
370,370,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
371,371,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
372,372,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
373,373,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
374,374,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
375,375,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
376,376,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
377,377,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
378,378,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
379,379,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
380,380,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
381,381,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
382,382,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
383,383,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
384,384,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
385,385,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
386,386,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
387,387,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
388,388,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
389,389,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
390,390,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
391,391,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
392,392,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
393,393,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
394,394,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
395,395,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
396,396,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
397,397,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
398,398,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
399,399,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
400,400,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
401,401,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
402,402,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
403,403,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
404,404,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
405,405,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
406,406,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
407,407,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
408,408,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
409,409,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
410,410,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
411,411,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
412,412,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
413,413,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
414,414,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
415,415,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
416,416,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
417,417,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
418,418,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
419,419,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
420,420,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
421,421,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
422,422,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
423,423,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
424,424,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
425,425,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
426,426,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
427,427,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
428,428,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
429,429,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
430,430,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
431,431,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
432,432,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
433,433,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
434,434,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
435,435,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
436,436,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
437,437,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
438,438,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
439,439,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
440,440,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
441,441,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
442,442,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
443,443,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
444,444,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
445,445,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
446,446,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
447,447,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
448,448,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
449,449,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
450,450,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
451,451,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
452,452,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
453,453,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
454,454,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
455,455,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
456,456,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
457,457,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
458,458,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
459,459,0,0000000,00,3,3,3,0000000000000000,0,0,3,0000000000000000,0,1,0000000000000000,8,1,0,00
