Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0],u_harness/w_rd_dbg_actual[63:0],u_harness/w_rd_dbg_expected[63:0],u_harness/w_rd_dbg_mismatch,u_harness/w_rd_dbg_valid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
2902,2902,0,00000f8,00,2,2,3,d5fdbc5412b8b2fa,0,0,2,5503f2c493a93581,3,1,2f2a5bade86f1052,8374021d45dec558,8374021d45dec558,0,1
2903,2903,0,00000fc,00,2,2,3,5b7631019c337afe,0,0,2,d8567c4f1efcbb0a,3,1,bcb6cc537bf39d07,0e218c96c88b4bd3,0e218c96c88b4bd3,0,1
2904,2904,0,0000100,00,2,2,3,c8eaa6ff0faff7ab,0,0,2,3ad83a8bfc72fdce,3,1,323d4106f5780af9,ecafca522a050d17,ecafca522a050d17,0,0
2905,2905,0,0000104,00,2,2,3,46612baa81246055,0,0,2,b78db40071277345,3,1,9b8fe3ae5cca87ac,ecafca522a050d17,ecafca522a050d17,0,0
2906,2906,0,0000108,00,2,2,3,efd389022896ed00,0,0,2,2073279ce6d9e0d9,3,1,15046efbd2412504,ecafca522a050d17,ecafca522a050d17,0,0
2907,2907,0,000010c,00,2,2,3,61580457a61d4fa8,0,0,2,ad26a9176b8c6e52,3,1,8698f90541dda851,ecafca522a050d17,ecafca522a050d17,0,0
2908,2908,0,0000110,00,2,2,3,f2c493a93581c2fd,0,0,2,0f8e00a5c924c7e0,3,1,08137450cf563faf,ecafca522a050d17,ecafca522a050d17,0,0
2909,2909,0,0000114,00,2,2,3,7c4f1efcbb0a5503,0,0,2,82db8e2e4471496b,3,1,d5fdbc5412b8b2fa,ecafca522a050d17,ecafca522a050d17,0,0
2910,2910,0,0000118,00,2,2,3,3a8bfc72fdced856,0,0,2,15251db2d38fdaf7,3,1,5b7631019c337afe,ecafca522a050d17,ecafca522a050d17,0,0
2911,2911,0,000011c,00,2,2,3,b400712773453ad8,0,0,2,987093395eda547c,3,1,c8eaa6ff0faff7ab,ecafca522a050d17,ecafca522a050d17,0,0
2912,2912,0,0000120,00,2,2,3,279ce6d9e0d9b78d,0,0,2,50744ed796de8992,3,1,46612baa81246055,ecafca522a050d17,ecafca522a050d17,0,0
2913,2913,0,0000124,00,2,2,3,a9176b8c6e522073,0,0,2,dd21c05c1b8b0719,3,1,efd389022896ed00,ecafca522a050d17,ecafca522a050d17,0,0
2914,2914,0,0000128,00,2,2,3,00a5c924c7e0ad26,0,0,2,4adf53c08c759485,3,1,61580457a61d4fa8,ecafca522a050d17,ecafca522a050d17,0,0
2915,2915,0,000012c,00,2,2,3,8e2e4471496b0f8e,0,0,2,c78add4b01201a0e,3,1,f2c493a93581c2fd,ecafca522a050d17,ecafca522a050d17,0,0
2916,2916,0,0000130,00,2,2,3,1db2d38fdaf782db,0,0,2,652274f9a388b3bc,3,1,7c4f1efcbb0a5503,137db9c0d5d77e85,137db9c0d5d77e85,0,1
2917,2917,0,0000134,00,2,2,3,93395eda547c1525,0,0,2,e877fa722edd3d37,3,1,3a8bfc72fdced856,9e28374b5882f00e,9e28374b5882f00e,0,1
2918,2918,0,0000138,00,2,2,3,4ed796de89929870,0,0,2,7f8969eeb923aeab,3,1,b400712773453ad8,09d6a4d7cf7c6392,09d6a4d7cf7c6392,0,1
2919,2919,0,000013c,00,2,2,3,c05c1b8b07195074,0,0,2,f2dce76534762020,3,1,279ce6d9e0d9b78d,84832a5c4229ed19,84832a5c4229ed19,0,1
2920,2920,0,0000140,00,2,2,3,53c08c759485dd21,0,0,2,ef80d233292a1576,3,1,a9176b8c6e522073,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2921,2921,0,0000144,00,2,2,3,dd4b01201a0e4adf,0,0,2,62d55cb8a47f9bfd,3,1,00a5c924c7e0ad26,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2922,2922,0,0000148,00,2,2,3,74f9a388b3bcc78a,0,0,2,f52bcf2433810861,3,1,8e2e4471496b0f8e,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2923,2923,0,000014c,00,2,2,3,fa722edd3d376522,0,0,2,787e41afbed486ea,3,1,1db2d38fdaf782db,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2924,2924,0,0000150,00,2,2,3,69eeb923aeabe877,0,0,2,dad6e81d1c7c2f58,3,1,93395eda547c1525,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2925,2925,0,0000154,00,2,2,3,e765347620207f89,0,0,2,578366969129a1d3,3,1,4ed796de89929870,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2926,2926,0,0000158,00,2,2,3,d233292a1576f2dc,0,0,2,c07df50a06d7324f,3,1,c05c1b8b07195074,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2927,2927,0,000015c,00,2,2,3,5cb8a47f9bfdef80,0,0,2,4d287b818b82bcc4,3,1,53c08c759485dd21,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2928,2928,0,0000160,00,2,2,3,cf243381086162d5,0,0,2,852ca66f4386612a,3,1,dd4b01201a0e4adf,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2929,2929,0,0000164,00,2,2,3,41afbed486eaf52b,0,0,2,087928e4ced3efa1,3,1,74f9a388b3bcc78a,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2930,2930,0,0000168,00,2,2,3,e81d1c7c2f58787e,0,0,2,9f87bb78592d7c3d,3,1,fa722edd3d376522,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2931,2931,0,000016c,00,2,2,3,66969129a1d3dad6,0,0,2,12d235f3d478f2b6,3,1,69eeb923aeabe877,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2932,2932,0,0000170,00,2,2,3,f50a06d7324f5783,0,0,2,b07a9c4176d05b04,3,1,e765347620207f89,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2933,2933,0,0000174,00,2,2,3,7b818b82bcc4c07d,0,0,2,3d2f12cafb85d58f,3,1,d233292a1576f2dc,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2934,2934,0,0000178,00,2,2,3,a66f4386612a4d28,0,0,2,aad181566c7b4613,3,1,5cb8a47f9bfdef80,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2935,2935,0,000017c,00,2,2,3,28e4ced3efa1852c,0,0,2,27840fdde12ec898,3,1,cf243381086162d5,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2936,2936,0,0000180,00,2,2,3,bb78592d7c3d0879,0,0,2,9069ebfa56c32cbf,3,1,41afbed486eaf52b,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2937,2937,0,0000184,00,2,2,3,35f3d478f2b69f87,0,0,2,1d3c6571db96a234,3,1,e81d1c7c2f58787e,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2938,2938,0,0000188,00,2,2,3,9c4176d05b0412d2,0,0,2,8ac2f6ed4c6831a8,3,1,66969129a1d3dad6,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2939,2939,0,000018c,00,2,2,3,12cafb85d58fb07a,0,0,2,07977866c13dbf23,3,1,f50a06d7324f5783,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2940,2940,0,0000190,00,2,2,3,81566c7b46133d2f,0,0,2,a53fd1d463951691,3,1,7b818b82bcc4c07d,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2941,2941,0,0000194,00,2,2,3,0fdde12ec898aad1,0,0,2,286a5f5feec0981a,3,1,a66f4386612a4d28,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2942,2942,0,0000198,00,2,2,3,ebfa56c32cbf2784,0,0,2,bf94ccc3793e0b86,3,1,28e4ced3efa1852c,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2943,2943,0,000019c,00,2,2,3,6571db96a2349069,0,0,2,32c14248f46b850d,3,1,bb78592d7c3d0879,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2944,2944,0,00001a0,00,2,2,3,f6ed4c6831a81d3c,0,0,2,fac59fa63c6f58e3,3,1,35f3d478f2b69f87,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2945,2945,0,00001a4,00,2,2,3,7866c13dbf238ac2,0,0,2,7790112db13ad668,3,1,9c4176d05b0412d2,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2946,2946,0,00001a8,00,2,2,3,d1d4639516910797,0,0,2,e06e82b126c445f4,3,1,12cafb85d58fb07a,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2947,2947,0,00001ac,00,2,2,3,5f5feec0981aa53f,0,0,2,6d3b0c3aab91cb7f,3,1,81566c7b46133d2f,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2948,2948,0,00001b0,00,2,2,3,ccc3793e0b86286a,0,0,2,cf93a588093962cd,3,1,0fdde12ec898aad1,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2949,2949,0,00001b4,00,2,2,3,4248f46b850dbf94,0,0,2,42c62b03846cec46,3,1,ebfa56c32cbf2784,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2950,2950,0,00001b8,00,2,2,3,9fa63c6f58e332c1,0,0,2,d538b89f13927fda,3,1,6571db96a2349069,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2951,2951,0,00001bc,00,2,2,3,112db13ad668fac5,0,0,2,586d36149ec7f151,3,1,f6ed4c6831a81d3c,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2952,2952,0,00001c0,00,2,2,3,82b126c445f47790,0,0,2,45310342839bc407,3,1,7866c13dbf238ac2,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2953,2953,0,00001c4,00,2,2,3,0c3aab91cb7fe06e,0,0,2,c8648dc90ece4a8c,3,1,d1d4639516910797,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2954,2954,0,00001c8,00,2,2,3,a588093962cd6d3b,0,0,2,5f9a1e559930d910,3,1,5f5feec0981aa53f,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2955,2955,0,00001cc,00,2,2,3,2b03846cec46cf93,0,0,2,d2cf90de1465579b,3,1,ccc3793e0b86286a,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2956,2956,0,00001d0,00,2,2,3,b89f13927fda42c6,0,0,2,7067396cb6cdfe29,3,1,4248f46b850dbf94,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2957,2957,0,00001d4,00,2,2,3,36149ec7f151d538,0,0,2,fd32b7e73b9870a2,3,1,9fa63c6f58e332c1,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2958,2958,0,00001d8,00,2,2,3,0342839bc407586d,0,0,2,6acc247bac66e33e,3,1,112db13ad668fac5,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2959,2959,0,00001dc,00,2,2,3,8dc90ece4a8c4531,0,0,2,e799aaf021336db5,3,1,82b126c445f47790,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2960,2960,0,00001e0,00,2,2,3,1e559930d910c864,0,0,2,2f9d771ee937b05b,3,1,0c3aab91cb7fe06e,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2961,2961,0,00001e4,00,2,2,3,90de1465579b5f9a,0,0,2,a2c8f99564623ed0,3,1,a588093962cd6d3b,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2962,2962,0,00001e8,00,2,2,3,396cb6cdfe29d2cf,0,0,2,35366a09f39cad4c,3,1,2b03846cec46cf93,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2963,2963,0,00001ec,00,2,2,3,b7e73b9870a27067,0,0,2,b863e4827ec923c7,3,1,b89f13927fda42c6,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2964,2964,0,00001f0,00,2,2,3,247bac66e33efd32,0,0,2,1acb4d30dc618a75,3,1,36149ec7f151d538,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2965,2965,0,00001f4,00,2,2,3,aaf021336db56acc,0,0,2,979ec3bb513404fe,3,1,0342839bc407586d,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2966,2966,0,00001f8,00,2,2,3,771ee937b05be799,0,0,2,00605027c6ca9762,3,1,8dc90ece4a8c4531,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2967,2967,0,00001fc,00,2,2,3,f99564623ed02f9d,0,0,2,8d35deac4b9f19e9,3,1,1e559930d910c864,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2968,2968,0,0000200,00,2,2,3,6a09f39cad4ca2c8,0,0,2,c57cddae03d61aeb,3,1,90de1465579b5f9a,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2969,2969,0,0000204,00,2,2,3,e4827ec923c73536,0,0,2,482953258e839460,3,1,396cb6cdfe29d2cf,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2970,2970,0,0000208,00,2,2,3,4d30dc618a75b863,0,0,2,dfd7c0b9197d07fc,3,1,b7e73b9870a27067,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2971,2971,0,000020c,00,2,2,3,c3bb513404fe1acb,0,0,2,52824e3294288977,3,1,247bac66e33efd32,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2972,2972,0,0000210,00,2,2,3,5027c6ca9762979e,0,0,2,f02ae780368020c5,3,1,aaf021336db56acc,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2973,2973,0,0000214,00,2,2,3,deac4b9f19e90060,0,0,2,7d7f690bbbd5ae4e,3,1,771ee937b05be799,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2974,2974,0,0000218,00,2,2,3,ddae03d61aeb8d35,0,0,2,ea81fa972c2b3dd2,3,1,f99564623ed02f9d,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2975,2975,0,000021c,00,2,2,3,53258e839460c57c,0,0,2,67d4741ca17eb359,3,1,6a09f39cad4ca2c8,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2976,2976,0,0000220,00,2,2,3,c0b9197d07fc4829,0,0,2,afd0a9f2697a6eb7,3,1,e4827ec923c73536,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2977,2977,0,0000224,00,2,2,3,4e3294288977dfd7,0,0,2,22852779e42fe03c,3,1,4d30dc618a75b863,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2978,2978,0,0000228,00,2,2,3,e780368020c55282,0,0,2,b57bb4e573d173a0,3,1,c3bb513404fe1acb,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2979,2979,0,000022c,00,2,2,3,690bbbd5ae4ef02a,0,0,2,382e3a6efe84fd2b,3,1,5027c6ca9762979e,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2980,2980,0,0000230,00,2,2,3,fa972c2b3dd27d7f,0,0,2,9a8693dc5c2c5499,3,1,deac4b9f19e90060,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2981,2981,0,0000234,00,2,2,3,741ca17eb359ea81,0,0,2,17d31d57d179da12,3,1,ddae03d61aeb8d35,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2982,2982,0,0000238,00,2,2,3,a9f2697a6eb767d4,0,0,2,802d8ecb4687498e,3,1,53258e839460c57c,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2983,2983,0,000023c,00,2,2,3,2779e42fe03cafd0,0,0,2,0d780040cbd2c705,3,1,c0b9197d07fc4829,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2984,2984,0,0000240,00,2,2,3,b4e573d173a02285,0,0,2,10243516d68ef253,3,1,4e3294288977dfd7,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2985,2985,0,0000244,00,2,2,3,3a6efe84fd2bb57b,0,0,2,9d71bb9d5bdb7cd8,3,1,e780368020c55282,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2986,2986,0,0000248,00,2,2,3,93dc5c2c5499382e,0,0,2,0a8f2801cc25ef44,3,1,690bbbd5ae4ef02a,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2987,2987,0,000024c,00,2,2,3,1d57d179da129a86,0,0,2,87daa68a417061cf,3,1,fa972c2b3dd27d7f,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2988,2988,0,0000250,00,2,2,3,8ecb4687498e17d3,0,0,2,25720f38e3d8c87d,3,1,741ca17eb359ea81,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2989,2989,0,0000254,00,2,2,3,0040cbd2c705802d,0,0,2,a82781b36e8d46f6,3,1,a9f2697a6eb767d4,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2990,2990,0,0000258,00,2,2,3,3516d68ef2530d78,0,0,2,3fd9122ff973d56a,3,1,2779e42fe03cafd0,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2991,2991,0,000025c,00,2,2,3,bb9d5bdb7cd81024,0,0,2,b28c9ca474265be1,3,1,b4e573d173a02285,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2992,2992,0,0000260,00,2,2,3,2801cc25ef449d71,0,0,2,7a88414abc22860f,3,1,3a6efe84fd2bb57b,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2993,2993,0,0000264,00,2,2,3,a68a417061cf0a8f,0,0,2,f7ddcfc131770884,3,1,93dc5c2c5499382e,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2994,2994,0,0000268,00,2,2,3,0f38e3d8c87d87da,0,0,2,60235c5da6899b18,3,1,1d57d179da129a86,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2995,2995,0,000026c,00,2,2,3,81b36e8d46f62572,0,0,2,ed76d2d62bdc1593,3,1,8ecb4687498e17d3,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2996,2996,0,0000270,00,2,2,3,122ff973d56aa827,0,0,2,4fde7b648974bc21,3,1,0040cbd2c705802d,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2997,2997,0,0000274,00,2,2,3,9ca474265be13fd9,0,0,2,c28bf5ef042132aa,3,1,3516d68ef2530d78,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2998,2998,0,0000278,00,2,2,3,414abc22860fb28c,0,0,2,5575667393dfa136,3,1,bb9d5bdb7cd81024,d9f9f07c1f533739,d9f9f07c1f533739,0,0
2999,2999,0,000027c,00,2,2,3,cfc1317708847a88,0,0,2,d820e8f81e8a2fbd,3,1,2801cc25ef449d71,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3000,3000,0,0000280,00,2,2,3,5c5da6899b18f7dd,0,0,2,6fcd0cdfa967cb9a,3,1,a68a417061cf0a8f,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3001,3001,0,0000284,00,2,2,3,d2d62bdc15936023,0,0,2,e298825424324511,3,1,0f38e3d8c87d87da,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3002,3002,0,0000288,00,2,2,3,7b648974bc21ed76,0,0,2,756611c8b3ccd68d,3,1,81b36e8d46f62572,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3003,3003,0,000028c,00,2,2,3,f5ef042132aa4fde,0,0,2,f8339f433e995806,3,1,122ff973d56aa827,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3004,3004,0,0000290,00,2,2,3,667393dfa136c28b,0,0,2,5a9b36f19c31f1b4,3,1,9ca474265be13fd9,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3005,3005,0,0000294,00,2,2,3,e8f81e8a2fbd5575,0,0,2,d7ceb87a11647f3f,3,1,414abc22860fb28c,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3006,3006,0,0000298,00,2,2,3,0cdfa967cb9ad820,0,0,2,40302be6869aeca3,3,1,cfc1317708847a88,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3007,3007,0,000029c,00,2,2,3,8254243245116fcd,0,0,2,cd65a56d0bcf6228,3,1,5c5da6899b18f7dd,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3008,3008,0,00002a0,00,2,2,3,11c8b3ccd68de298,0,0,2,05617883c3cbbfc6,3,1,d2d62bdc15936023,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3009,3009,0,00002a4,00,2,2,3,9f433e9958067566,0,0,2,8834f6084e9e314d,3,1,7b648974bc21ed76,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3010,3010,0,00002a8,00,2,2,3,36f19c31f1b4f833,0,0,2,1fca6594d960a2d1,3,1,f5ef042132aa4fde,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3011,3011,0,00002ac,00,2,2,3,b87a11647f3f5a9b,0,0,2,929feb1f54352c5a,3,1,667393dfa136c28b,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3012,3012,0,00002b0,00,2,2,3,2be6869aeca3d7ce,0,0,2,303742adf69d85e8,3,1,e8f81e8a2fbd5575,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3013,3013,0,00002b4,00,2,2,3,a56d0bcf62284030,0,0,2,bd62cc267bc80b63,3,1,0cdfa967cb9ad820,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3014,3014,0,00002b8,00,2,2,3,7883c3cbbfc6cd65,0,0,2,2a9c5fbaec3698ff,3,1,8254243245116fcd,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3015,3015,0,00002bc,00,2,2,3,f6084e9e314d0561,0,0,2,a7c9d13161631674,3,1,11c8b3ccd68de298,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3016,3016,0,00002c0,00,2,2,3,6594d960a2d18834,0,0,2,ba95e4677c3f2322,3,1,9f433e9958067566,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3017,3017,0,00002c4,00,2,2,3,eb1f54352c5a1fca,0,0,2,37c06aecf16aada9,3,1,36f19c31f1b4f833,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3018,3018,0,00002c8,00,2,2,3,42adf69d85e8929f,0,0,2,a03ef97066943e35,3,1,b87a11647f3f5a9b,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3019,3019,0,00002cc,00,2,2,3,cc267bc80b633037,0,0,2,2d6b77fbebc1b0be,3,1,2be6869aeca3d7ce,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3020,3020,0,00002d0,00,2,2,3,5fbaec3698ffbd62,0,0,2,8fc3de494969190c,3,1,a56d0bcf62284030,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3021,3021,0,00002d4,00,2,2,3,d131616316742a9c,0,0,2,029650c2c43c9787,3,1,7883c3cbbfc6cd65,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3022,3022,0,00002d8,00,2,2,3,e4677c3f2322a7c9,0,0,2,9568c35e53c2041b,3,1,f6084e9e314d0561,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3023,3023,0,00002dc,00,2,2,3,6aecf16aada9ba95,0,0,2,183d4dd5de978a90,3,1,6594d960a2d18834,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3024,3024,0,00002e0,00,2,2,3,f97066943e3537c0,0,0,2,d039903b1693577e,3,1,eb1f54352c5a1fca,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3025,3025,0,00002e4,00,2,2,3,77fbebc1b0bea03e,0,0,2,5d6c1eb09bc6d9f5,3,1,42adf69d85e8929f,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3026,3026,0,00002e8,00,2,2,3,de494969190c2d6b,0,0,2,ca928d2c0c384a69,3,1,cc267bc80b633037,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3027,3027,0,00002ec,00,2,2,3,50c2c43c97878fc3,0,0,2,47c703a7816dc4e2,3,1,5fbaec3698ffbd62,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3028,3028,0,00002f0,00,2,2,3,c35e53c2041b0296,0,0,2,e56faa1523c56d50,3,1,d131616316742a9c,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3029,3029,0,00002f4,00,2,2,3,4dd5de978a909568,0,0,2,683a249eae90e3db,3,1,e4677c3f2322a7c9,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3030,3030,0,00002f8,00,2,2,3,903b1693577e183d,0,0,2,ffc4b702396e7047,3,1,6aecf16aada9ba95,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3031,3031,0,00002fc,00,2,2,3,1eb09bc6d9f5d039,0,0,2,72913989b43bfecc,3,1,f97066943e3537c0,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3032,3032,0,0000300,00,2,2,3,8d2c0c384a695d6c,0,0,2,901f7f4d56b5b808,3,1,77fbebc1b0bea03e,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3033,3033,0,0000304,00,2,2,3,03a7816dc4e2ca92,0,0,2,1d4af1c6dbe03683,3,1,de494969190c2d6b,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3034,3034,0,0000308,00,2,2,3,aa1523c56d5047c7,0,0,2,8ab4625a4c1ea51f,3,1,50c2c43c97878fc3,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3035,3035,0,000030c,00,2,2,3,249eae90e3dbe56f,0,0,2,07e1ecd1c14b2b94,3,1,c35e53c2041b0296,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3036,3036,0,0000310,00,2,2,3,b702396e7047683a,0,0,2,a549456363e38226,3,1,4dd5de978a909568,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3037,3037,0,0000314,00,2,2,3,3989b43bfeccffc4,0,0,2,281ccbe8eeb60cad,3,1,903b1693577e183d,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3038,3038,0,0000318,00,2,2,3,7f4d56b5b8087291,0,0,2,bfe2587479489f31,3,1,1eb09bc6d9f5d039,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3039,3039,0,000031c,00,2,2,3,f1c6dbe03683901f,0,0,2,32b7d6fff41d11ba,3,1,8d2c0c384a695d6c,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3040,3040,0,0000320,00,2,2,3,625a4c1ea51f1d4a,0,0,2,fab30b113c19cc54,3,1,03a7816dc4e2ca92,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3041,3041,0,0000324,00,2,2,3,ecd1c14b2b948ab4,0,0,2,77e6859ab14c42df,3,1,aa1523c56d5047c7,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3042,3042,0,0000328,00,2,2,3,456363e3822607e1,0,0,2,e018160626b2d143,3,1,249eae90e3dbe56f,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3043,3043,0,000032c,00,2,2,3,cbe8eeb60cada549,0,0,2,6d4d988dabe75fc8,3,1,b702396e7047683a,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3044,3044,0,0000330,00,2,2,3,587479489f31281c,0,0,2,cfe5313f094ff67a,3,1,3989b43bfeccffc4,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3045,3045,0,0000334,00,2,2,3,d6fff41d11babfe2,0,0,2,42b0bfb4841a78f1,3,1,7f4d56b5b8087291,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3046,3046,0,0000338,00,2,2,3,0b113c19cc5432b7,0,0,2,d54e2c2813e4eb6d,3,1,f1c6dbe03683901f,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3047,3047,0,000033c,00,2,2,3,859ab14c42dffab3,0,0,2,581ba2a39eb165e6,3,1,625a4c1ea51f1d4a,d9f9f07c1f533739,d9f9f07c1f533739,0,0
3048,3048,0,0000340,00,2,2,3,160626b2d14377e6,0,0,2,454797f583ed50b0,3,1,ecd1c14b2b948ab4,d9f9f07c1f533739,d9f9f07c1f533739,0,0
